reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['TGVAND_214290-t30_1-p1', 'TGVAND_212100-t30_1-p1', 'TGVAND_311500A-t30_1-p1', 'TGVAND_211090-t30_1-p1']",1000.0,0.0
2HMHMBQMTm,2hpmhmbq_m + amet_m --> ahcys_m + h_m + q6_m,"['TGVAND_438730-t30_1-p1', 'TGVAND_295690-t30_1-p1']",1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,"['TGVAND_304470A-t30_1-p1', 'TGVAND_304470B']",1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['TGVAND_264650-t30_1-p1'],1000.0,0.0
AHCi,ahcys_c + h2o_c --> adn_c + hcys__L_c,"['TGVAND_225050A', 'TGVAND_225050B-t30_1-p1']",1000.0,0.0
AKGDam,akg_m + h_m + lpam_m --> co2_m + sdhlam_m,"['TGVAND_244200-t30_1-p1', 'TGVAND_219550B-t30_1-p1', 'TGVAND_206470A-t30_1-p1']",1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,"['TGVAND_208040-t30_1-p1', 'TGVAND_273920B-t30_1-p1']",1000.0,0.0
ALDD20xm,h2o_m + id3acald_m + nad_m --> 2.0 h_m + ind3ac_m + nadh_m,['TGVAND_222160-t30_1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['TGVAND_219520-t30_1-p1'],1000.0,0.0
ASPGLU2m,asp__L_m + glu__L_c --> asp__L_c + glu__L_m,['TGVAND_239080-t30_1-p1'],1000.0,0.0
CITtcm,cit_c + icit_m --> cit_m + icit_c,['TGVAND_274060-t30_1-p1'],1000.0,0.0
CTPtm,cmp_m + ctp_c + 2.0 h_c --> cmp_c + ctp_m + 2.0 h_m,['TGVAND_274060-t30_1-p1'],1000.0,0.0
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,"['TGVAND_309370', 'TGVAND_259180-t30_1-p1']",1000.0,0.0
D_LACDm,2.0 ficytc_m + lac__D_m --> 2.0 focytc_m + pyr_m,['TGVAND_219750-t30_1-p1'],1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,['TGVAND_248600B-t30_1-p1'],1000.0,0.0
ERGSTt,ergst_e --> ergst_c,"['TGVAND_289350B-t30_1-p1', 'TGVAND_244270-t30_1-p1']",1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,"['TGVAND_243800-t30_1-p1', 'TGVAND_294820A-t30_1-p1', 'TGVAND_247760B-t30_1-p1']",1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,"['TGVAND_294820A-t30_1-p1', 'TGVAND_251550-t30_1-p1', 'TGVAND_221320-t30_1-p1']",1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,"['TGVAND_294820A-t30_1-p1', 'TGVAND_251550-t30_1-p1', 'TGVAND_221320-t30_1-p1']",1000.0,0.0
FAS161,4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,['TGVAND_294820A-t30_1-p1'],1000.0,0.0
FAS181,4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,['TGVAND_294820A-t30_1-p1'],1000.0,0.0
GCC2cm,dhlam_m + nad_m --> h_m + lpam_m + nadh_m,"['TGVAND_244200-t30_1-p1', 'TGVAND_219550B-t30_1-p1', 'TGVAND_206470A-t30_1-p1']",1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,['TGVAND_249390-t30_1-p1'],1000.0,0.0
GLYCDy,glyc_c + nadp_c --> dha_c + h_c + nadph_c,['TGVAND_273920B-t30_1-p1'],1000.0,0.0
GLYCt2,glyc_e + h_e --> glyc_c + h_c,['TGVAND_252340-t30_1-p1'],1000.0,0.0
GTPH1,gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c,['TGVAND_307800-t30_1-p1'],1000.0,0.0
HPROa,1p3h5c_c + 2.0 h_c + nadh_c --> 4hpro_LT_c + nad_c,['TGVAND_236070B-t30_1-p1'],1000.0,0.0
