,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
EX_pcrd_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
DOLPMT2,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
RNTR1c2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
MME,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
CDGGGPP3,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ASNt2m,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,nonlethal,nonlethal,,not in model
ADSS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
LACZ,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
UTCY,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
RNTR2c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,nonlethal,nonlethal,,not in model
FRUpts,not in model,not in model,nonlethal,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ADNUC,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
FUCASE2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
MPBQ,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
3HAD180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
PETOHM_SC,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,nonlethal
TYRTAim,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
PE141abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PPBNGS_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
AGM4PH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
AACPS1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PA180tap,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ACITL,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
L_LACDm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
ASPt2m,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
DAD5t_c,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
NADPPPSm,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_ergst_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SMS,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
TRPS3,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ICDHx,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
HACD5,nonlethal,nonlethal,not in model,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CAATPS_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AMPMS,not in model,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
G3PDm_pf,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
FRTT,not in model,not in model,not in model,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
AMETtm,not in model,not in model,not in model,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
GLXCL,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
PEDS1801829Z12Z,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CHOLtu,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
PLDAGAT16018111Z1819Z4,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
PUNP8,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
QULNS_1,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,nonlethal,not in model,,not in model
EX_pa181_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
T2DECAI,not in model,not in model,nonlethal,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
EX_arbt_e,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
VALLEUPHEt,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
LIPPT_m,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
AASPm,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
TAGAH18111Z1819Z1845Z9Z12Z15Z,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_4abut_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,not in model,,not in model,nonlethal,,not in model
DHCRD2,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
EX_mal__L_e,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,,not in model,,nonlethal,nonlethal,,nonlethal
LIPACabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PREPTHS,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
PAPt,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
DAGK141,not in model,not in model,not in model,nonlethal,nonlethal,,,,nonlethal,,not in model,not in model,,not in model
GLYBabc,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
MAGAH18111Z,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
MTHFO_nadp,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
FLDR2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
LPLIPAL1G120,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ATPPHm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
MALDDH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
TIH2CD,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
MMTSAO,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_pgp120_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_pa120_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
G3PAT160,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_serphelys_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ARBTpts,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
HDSc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
PLDAGAT1801819Z1819Z1,not in model,not in model,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
NACODA,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,not in model
EX_pheme_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
BGLA,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DGTSD5DS18111Z1835Z9Z12Z,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
INSTt2,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_12dgr140_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
PLPSD18111Z1819Z,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
AGPATCOA1819Z1819Z,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,not in model
CTPS1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PGLCNDH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DHRT_ivcoac,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
RNDR5,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
NH4t4,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
ALDD2y,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_ps180_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SK_trnaarg_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
AOXSr2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
NICRNS,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
PIt2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PGLYCP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
GGCHLDARc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
ATPS10_3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ADCL,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
GBEZ,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DHPPDA,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DASYN182_9_12,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,,nonlethal,,not in model,nonlethal,,not in model
HPROa,nonlethal,nonlethal,not in model,not in model,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
ACOADAGAT18111Z18111Z1845Z9Z12Z15Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPATCOA18111Z160,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,not in model
NODOx,nonlethal,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
CYO1bpp_sync,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
MI1345PKnc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
PALFATPtc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
SAM24MT,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_12dgr120_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ALDD12,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
DGTSDS18111Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
HISLYSTHRr,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
MCITL2m,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
TMDPK,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,nonlethal
HCGALm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
GLUS_ferrc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
FASm1601,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
AHSERL,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
pe_prod15,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
EX_pe1801819Z_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PMEVK,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,not in model,,nonlethal
OPAH,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
OHPHM,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
S4FE4ST,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
r0432_1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
ALCDH_nadp_hic,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_12dgr180_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
HIBHr,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
PANTS,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
EX_ileargile_e,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
RH3CD,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
